gene	bait	correlation
shrb	Dgp-1	0.9722011442816214
ced-6	Dgp-1	0.9934117798799486
Uba1	Dgp-1	0.9696712374545845
Prosalpha7	Dgp-1	0.9675585804284877
TER94	Dgp-1	0.9364341789401813
Pfk	Dgp-1	-0.9476504549465119
Syb	Dgp-1	0.9501763334176537
Ndg	Dgp-1	-0.8224341806743507
Prosbeta5	Dgp-1	0.970608013631814
TpnC47D	Dgp-1	-0.8197670060546153
Mtor	Dgp-1	0.9767502650663993
ox	Dgp-1	-0.9471216963742404
TppII	Dgp-1	0.9681676852986099
drk	Dgp-1	0.9570994559397847
EfTuM	Dgp-1	-0.8199608786741782
LamC	Dgp-1	-0.846871287191691
Rpn6	Dgp-1	0.9384924095091375
Vha36	Dgp-1	-0.887549699179651
Vha14	Dgp-1	-0.9806382673876046
Got1	Dgp-1	-0.9560388339202445
Vha44	Dgp-1	-0.8630561248967802
RhoGEF2	Dgp-1	0.9372634051850989
Rab4	Dgp-1	0.9419474647083024
Eip55E	Dgp-1	-0.8494979675139438
Jheh1	Dgp-1	-0.8264571713922783
Pros29	Dgp-1	0.9754266344577073
cpa	Dgp-1	0.9358618336534263
tud	Dgp-1	0.951303520788355
Egfr	Dgp-1	0.9199882464341753
Tim10	Dgp-1	-0.8288001448383081
HmgD	Dgp-1	0.9233243306359198
wdp	Dgp-1	-0.9443284562159684
blw	Dgp-1	-0.8884240387642827
RpL23	Dgp-1	-0.8188029252255097
levy	Dgp-1	-0.8985534510240087
l(2)efl	Dgp-1	0.950220361785212
usnp	Dgp-1	0.9194731555960205
gbb	Dgp-1	0.9429917235781019
yki	Dgp-1	0.9358268077873619
Mlp60A	Dgp-1	-0.8174941820884029
betaTub60D	Dgp-1	0.9256465500644777
Mov34	Dgp-1	0.9407291920825985
pio	Dgp-1	0.9209541527913178
key	Dgp-1	0.9199573246993535
Tina-1	Dgp-1	-0.9044419362934063
zip	Dgp-1	0.9560942620459726
mri	Dgp-1	0.936817758618665
Gyk	Dgp-1	-0.895185427820544
miple2	Dgp-1	0.9266657471305334
Ptpmeg	Dgp-1	0.9522405246600535
mtacp1	Dgp-1	-0.8690564332572189
drpr	Dgp-1	0.9262978116199747
mRpS35	Dgp-1	-0.8171380076721609
Scsalpha	Dgp-1	-0.8541251757964646
Txl	Dgp-1	0.9404847918556768
ImpL3	Dgp-1	-0.985616122463172
pst	Dgp-1	-0.9404993780517951
akirin	Dgp-1	0.9524387875732001
lqf	Dgp-1	0.932626763660494
RNaseX25	Dgp-1	0.9750294048491185
Uba2	Dgp-1	0.9585060967148723
Idh	Dgp-1	-0.8763706585518065
UGP	Dgp-1	-0.8425013676949119
aay	Dgp-1	-0.8747855114507002
Uch-L3	Dgp-1	0.940950123660872
vsg	Dgp-1	0.9742860795334025
nudE	Dgp-1	0.9579252234539644
Sod	Dgp-1	-0.8371927011699117
mRpL2	Dgp-1	-0.8265890943461768
Ufd1-like	Dgp-1	0.9419314340062308
l(3)neo18	Dgp-1	-0.8788690614770661
RhoGAP68F	Dgp-1	0.9431749568472176
endos	Dgp-1	0.9313418459499925
Mpcp	Dgp-1	-0.8742318872486671
Prosbeta2	Dgp-1	0.944106422701
brm	Dgp-1	0.9237196877141179
Pgm	Dgp-1	-0.8239015169023284
TMS1	Dgp-1	0.9508277503867796
Smn	Dgp-1	0.9675731345795408
Rpn12	Dgp-1	0.9515134741577397
Pros26	Dgp-1	0.9645739511534932
Su(P)	Dgp-1	-0.8392028778178412
TSG101	Dgp-1	0.937029405588768
Nc73EF	Dgp-1	-0.9010876220143589
Pep	Dgp-1	0.9252723876996776
HLH106	Dgp-1	-0.8288114903789751
Rpn1	Dgp-1	0.9717161175358934
RhoGDI	Dgp-1	0.9456654542744442
obst-J	Dgp-1	0.9283116769972326
Psn	Dgp-1	0.9608616830087964
Pka-R1	Dgp-1	-0.83443690882928
Syx7	Dgp-1	0.9585370453637665
Hr78	Dgp-1	0.9585149752893614
Pros54	Dgp-1	0.9388253670501794
RpLP0	Dgp-1	-0.8383606396631851
MP1	Dgp-1	0.9299934745408455
tub	Dgp-1	0.9447950070368248
tacc	Dgp-1	0.9341179406528947
UbcD6	Dgp-1	0.9354600557398847
Vha26	Dgp-1	-0.8523608356571204
sec8	Dgp-1	0.9384110894664222
Rpn5	Dgp-1	0.949993634557616
Pak	Dgp-1	0.9587122106656745
mRpS9	Dgp-1	-0.8324884445635649
Prosbeta3	Dgp-1	0.9532331671906126
RpL34b	Dgp-1	-0.8338078983034853
Ras85D	Dgp-1	0.9305328459068964
tws	Dgp-1	0.9398584756626118
SelR	Dgp-1	-0.8795393645842436
Pros25	Dgp-1	0.9752392608027988
Vha55	Dgp-1	-0.8244918797160317
Men	Dgp-1	-0.921111269237338
granny-smith	Dgp-1	0.9679491366578622
twf	Dgp-1	0.9324143112464688
VhaPPA1-1	Dgp-1	-0.8813301196818075
Set	Dgp-1	0.9354571844974878
Oscp	Dgp-1	-0.89255997974134
MRG15	Dgp-1	0.9629267495011864
mRpL9	Dgp-1	-0.8395762480813816
ND23	Dgp-1	-0.8470195999829502
mor	Dgp-1	0.9293899491897676
Prx5037	Dgp-1	-0.8158165761150382
Vha100-2	Dgp-1	-0.8708760299411444
koko	Dgp-1	0.92473752277917
Gos28	Dgp-1	0.9791765510969694
Pk92B	Dgp-1	0.9284075931446188
Stat92E	Dgp-1	0.9751400624402297
RpS20	Dgp-1	-0.8603586929610264
Mvl	Dgp-1	0.9783631717116213
ND42	Dgp-1	-0.8989335659185368
PyK	Dgp-1	-0.883687256345563
Rpn7	Dgp-1	0.96313380183327
mRpL45	Dgp-1	-0.8545798282599476
Gclm	Dgp-1	-0.8273176740338506
cnc	Dgp-1	0.939746537001201
Rpn9	Dgp-1	0.9255868663836498
Tbp-1	Dgp-1	0.9375393186755999
Gdh	Dgp-1	-0.8984631866039207
Rab7	Dgp-1	0.9555258319845524
Rox8	Dgp-1	0.9360635491534757
mRpS24	Dgp-1	-0.817734562423307
twin	Dgp-1	0.925398522582999
jar	Dgp-1	0.9242327226585294
Orct	Dgp-1	0.9628552891239175
atl	Dgp-1	0.9641050531020151
ash2	Dgp-1	0.9608978026022574
RpL27	Dgp-1	-0.8341118170759514
Mdh	Dgp-1	-0.8357797201229743
mRpS22	Dgp-1	-0.8316985124744237
Gfat2	Dgp-1	-0.8223055670805077
inx3	Dgp-1	0.9471167162249644
Pglym78	Dgp-1	-0.9346826491229141
Rpn2	Dgp-1	0.9698298567066459
Trc8	Dgp-1	0.9934762155174562
kay	Dgp-1	0.9250437069494506
Jon99Ci	Dgp-1	-0.8997487357349048
Sap-r	Dgp-1	0.9672489797794861
l(3)03670	Dgp-1	-0.9073930087834163
heph	Dgp-1	0.9362253328835975
Map205	Dgp-1	0.9771791956732077
svr	Dgp-1	0.948490546604296
RpL36	Dgp-1	-0.8164149380192927
Roc1a	Dgp-1	0.9609973128927423
roX1	Dgp-1	0.9389019718240121
VhaAC39	Dgp-1	-0.8733322748377885
l(1)G0334	Dgp-1	-0.902603964778875
sqh	Dgp-1	0.9247267364544614
Rpt4	Dgp-1	0.9712165615528273
kdn	Dgp-1	-0.9051257014664094
l(1)G0255	Dgp-1	-0.8712712372046331
Gclc	Dgp-1	-0.8197491197714879
sni	Dgp-1	-0.8345120806449142
ND75	Dgp-1	-0.8712572262777504
spirit	Dgp-1	0.9458347387059728
e(r)	Dgp-1	0.9375686157804873
dalao	Dgp-1	0.9665361030325563
Dsor1	Dgp-1	0.967159263462295
Gga	Dgp-1	0.9249430108115632
l(1)G0230	Dgp-1	-0.8828137773315029
Gip	Dgp-1	-0.9448099521427198
l(1)G0289	Dgp-1	0.9415634578315909
PPP4R2r	Dgp-1	0.9792434543354495
sesB	Dgp-1	-0.9032206899893727
Rpt3	Dgp-1	0.9758012458407869
Klp10A	Dgp-1	0.9608245065296476
bif	Dgp-1	0.9274981577784637
Usp7	Dgp-1	0.9271380200323659
ade5	Dgp-1	0.9411135880521995
Jafrac1	Dgp-1	-0.8421653426433324
tth	Dgp-1	0.9560985623270539
Scamp	Dgp-1	0.9612491682794722
sun	Dgp-1	-0.927882466885957
Gapdh2	Dgp-1	-0.9815190856697626
Stim	Dgp-1	0.942395389278664
nonA	Dgp-1	0.940832457624564
l(1)G0156	Dgp-1	-0.9103309197123691
Rab35	Dgp-1	0.9375304899044128
Pros45	Dgp-1	0.9495750455093512
galectin	CG2017	0.9509015987866691
mRpL10	CG2017	-0.9454516726509775
Ent1	CG2017	0.9674071075292379
crq	CG2017	0.9282444921102821
Spp	CG2017	-0.8263261235569462
CG3662	CG2017	0.9437878097980218
kraken	CG2017	-0.8453183215655939
CG4726	CG2017	-0.8359857434469121
Tango14	CG2017	-0.8294986688780195
RFeSP	CG2017	-0.9354266632646772
mRpL48	CG2017	-0.9186367668910698
Eno	CG2017	-0.9304709958868728
CG31937	CG2017	-0.8277149639588963
Got2	CG2017	-0.87137052777779
GlyP	CG2017	-0.9346728079319426
CG4267	CG2017	0.9268668656922064
CG3609	CG2017	-0.8979050838311982
CG3214	CG2017	-0.9154867430058906
Pgk	CG2017	-0.9271332301256924
Taf10b	CG2017	0.922085564851555
colt	CG2017	-0.8737341179964715
NTPase	CG2017	-0.9795316152628156
Mad	CG2017	0.9256118218591967
CG2774	CG2017	0.9310160155587116
CG3246	CG2017	-0.8875203213402618
Pdsw	CG2017	-0.9126671259520016
Thor	CG2017	0.9628948377251444
CG33123	CG2017	-0.8762619301595923
Tps1	CG2017	-0.857682264959571
l(2)k05819	CG2017	0.9191141635950377
mRpS2	CG2017	-0.8707056916636259
mRpL24	CG2017	-0.88103792028081
Jon25Bi	CG2017	-0.9267784602552156
CG34125	CG2017	0.9503510817906486
CG8885	CG2017	-0.929358856833595
mRpL28	CG2017	-0.9349998532066791
CG3792	CG2017	-0.9307503610591072
CG8891	CG2017	-0.8770851456040143
vkg	CG2017	-0.9119926306168624
Cg25C	CG2017	-0.9203000175302074
CG5828	CG2017	0.9664276204872521
CG8680	CG2017	-0.8813546437153964
cype	CG2017	-0.9148787554913168
CG31648	CG2017	-0.9330600366306149
Oscillin	CG2017	0.9429214806629554
Gpdh	CG2017	-0.9826580714775668
slmo	CG2017	-0.8277036721326148
CG9135	CG2017	0.9452399389200971
CG9140	CG2017	-0.9497979725095826
Cpr	CG2017	-0.9002358119836558
Tig	CG2017	-0.9343659031233476
Sec61alpha	CG2017	-0.8471521330459267
CG9547	CG2017	-0.823109991314012
CG9232	CG2017	-0.8695004730948602
CG34310	CG2017	-0.8827761571675666
CG5261	CG2017	-0.9550487308336372
Rack1	CG2017	-0.8338914723495363
CG8360	CG2017	0.928784246760735
Snx6	CG2017	0.9306440487036874
mRpL51	CG2017	-0.8644451839378973
Trx-2	CG2017	-0.9021797911657016
zf30C	CG2017	0.9335053045663919
CG4658	CG2017	0.9736007547897317
CG5734	CG2017	0.9580385120032475
nmd	CG2017	-0.833643512450126
CG5037	CG2017	-0.9223781016457394
mRpS7	CG2017	-0.8595518212746291
CG5168	CG2017	0.9195085855638676
TfIIB	CG2017	0.9247310070497375
CG6094	CG2017	-0.8845440557816416
CG7299	CG2017	-0.9177054913894471
UbcD2	CG2017	0.9448315475813736
porin	CG2017	-0.9487013358751087
l(2)06225	CG2017	-0.9745926391393984
dUTPase	CG2017	0.9251337644317599
CG6746	CG2017	-0.8306401953887008
CG6770	CG2017	0.9610579535412762
CG5325	CG2017	-0.9328936408074125
vir-1	CG2017	0.9564501801029035
spict	CG2017	0.956135019939152
Vha68-2	CG2017	-0.8357222027712804
CG9306	CG2017	-0.952273852354621
dyn-p25	CG2017	0.9371216341656513
l(2)35Di	CG2017	-0.9163138936145842
mRpL4	CG2017	-0.9126886376596991
Cyt-c-p	CG2017	-0.9289953042278724
VhaSFD	CG2017	-0.827124809253254
Cyt-b5-r	CG2017	-0.8568801692206283
CG6115	CG2017	0.9726213023000038
CLIP-190	CG2017	-0.8752502422896207
mRpL13	CG2017	-0.9113201206567941
l(2)37Bb	CG2017	-0.9006829928083582
l(2)37Cc	CG2017	-0.8600102047099961
Pax	CG2017	-0.8204404336631814
ref(2)P	CG2017	0.9813195425276651
fbp	CG2017	-0.8828404374249434
mRpS18B	CG2017	-0.887880234345257
CG9331	CG2017	-0.9144396117200497
CG3305	CG2017	0.9528926565317286
Df31	CG2017	0.95446797017649
Trap1	CG2017	-0.8679139988684978
l(2)01289	CG2017	-0.8152315107045925
CG3420	CG2017	-0.916547015780561
CG9436	CG2017	-0.8451806405950382
SdhB	CG2017	-0.9632282062070853
coro	CG2017	-0.8304623336971405
Tsp42Eg	CG2017	-0.8953884652181969
Tsp42Er	CG2017	0.9408961533362237
Tsp42Eq	CG2017	-0.845451537684717
p47	CG2017	0.9203951594799836
Cyt-b5	CG2017	-0.9722443275362039
mRpL52	CG2017	-0.8576042464550421
cathD	CG2017	0.9625365851486927
CG8728	CG2017	-0.9164272171092148
CG2915	CG2017	-0.9416073750005021
CSN4	CG2017	0.9314157888163885
Vps28	CG2017	0.9616290994824972
CG30373	CG2017	-0.9023003308571208
CG30360	CG2017	-0.8684031896801709
l(2)44DEa	CG2017	-0.9434385136111788
CG8235	CG2017	-0.9223286053762149
CG8232	CG2017	0.9213628701610814
CG8080	CG2017	0.9504012238044206
shrb	CG2017	0.9401442133059064
prel	CG2017	-0.8378568772734607
mRpL42	CG2017	-0.8729600809156499
Pfk	CG2017	-0.913690418305832
Ndg	CG2017	-0.8860690260739671
CG7712	CG2017	-0.8619691269668306
TpnC47D	CG2017	-0.8256559283697604
CG42336	CG2017	-0.8613114968072099
Tapdelta	CG2017	-0.8470338000452475
wal	CG2017	-0.8578280640862863
CG8839	CG2017	0.9411198488759741
CG8778	CG2017	-0.8471907724983473
ox	CG2017	-0.9596274524763968
Dgkepsilon	CG2017	0.9530525568463999
CG3814	CG2017	-0.9376913151366222
CG3884	CG2017	-0.8916721832271967
EfTuM	CG2017	-0.8966595552679947
Roe1	CG2017	-0.8679658040329761
CG6543	CG2017	-0.8323542374723263
mRpS16	CG2017	-0.8537812959940003
opa1-like	CG2017	-0.8971531432255528
Hsc70-5	CG2017	-0.8722827801645109
CG8531	CG2017	-0.8761415548478484
Vha36	CG2017	-0.8588234148088675
Vha14	CG2017	-0.8889882255994414
CG8315	CG2017	-0.9038695199444772
mRpL34	CG2017	-0.8556280361055447
Got1	CG2017	-0.866709733776711
CG8446	CG2017	0.9552993172791162
Vha44	CG2017	-0.8785608123359274
CG8317	CG2017	0.935428124678843
Picot	CG2017	-0.847946049732265
Sod2	CG2017	-0.9657857896942149
CG34191	CG2017	-0.8612380708873112
CG4802	CG2017	-0.8926061357537183
Rab4	CG2017	0.9324101264711768
CG6459	CG2017	-0.8405721220362558
CG5770	CG2017	0.9239146198574737
Dgp-1	CG2017	0.922274888112191
GstE1	CG2017	-0.8178735475287968
GstE3	CG2017	-0.8848821576868213
Dp1	CG2017	-0.864584311037719
mRpS28	CG2017	-0.9047146184413811
CG5323	CG2017	-0.8592058984553596
Eip55E	CG2017	-0.9435034438318392
l(2)03709	CG2017	-0.9056547637306465
Jheh1	CG2017	-0.9694888813306433
FK506-bp2	CG2017	-0.8516125124732079
Tab2	CG2017	0.9468273189715256
CG7461	CG2017	-0.958001182668827
CalpA	CG2017	-0.8327815024333222
CG30291	CG2017	-0.8598282087604076
CG3295	CG2017	0.9315617877525085
CG9350	CG2017	-0.9607365326602376
Treh	CG2017	-0.838200601695884
Sdc	CG2017	0.9252943733165219
Tim10	CG2017	-0.8554903385765867
CG3074	CG2017	0.9858481551276943
wdp	CG2017	-0.9346549871212603
mRpS29	CG2017	-0.8868029084234937
Vps20	CG2017	0.9453718262360313
bonsai	CG2017	-0.9405853350675628
blw	CG2017	-0.9396392105768132
asrij	CG2017	-0.9319946379465636
CG9849	CG2017	-0.9766142223555142
l(2)k09913	CG2017	0.9413032669873985
CG30415	CG2017	-0.9115860494411863
levy	CG2017	-0.9051939691893198
CG4019	CG2017	-0.8869695089859697
l(2)efl	CG2017	0.9703911133376034
mRpL43	CG2017	-0.8940921503864308
gbb	CG2017	0.9754826050440754
CG5569	CG2017	-0.8886118038137218
CG4882	CG2017	-0.8904529977212456
Tal	CG2017	-0.8879203030655212
CG2970	CG2017	-0.8566094450130392
Fmo-1	CG2017	-0.8446248801864435
Phm	CG2017	0.9358408329620316
CG3860	CG2017	-0.8239601084212154
yki	CG2017	0.9378054045490254
CG3209	CG2017	-0.8569787740451045
mRpS17	CG2017	-0.8772935112608496
Nurf-38	CG2017	-0.9381870036853247
CG4692	CG2017	-0.9636670001989174
CG3663	CG2017	-0.9345628970061801
CG3683	CG2017	-0.971152795214669
key	CG2017	0.9444904430164263
CG30423	CG2017	0.9328689379170617
Tina-1	CG2017	-0.8715349821933076
CG2765	CG2017	-0.8522030910015437
CG9380	CG2017	-0.8909204146058826
Mtch	CG2017	-0.915878250414554
mri	CG2017	0.96387236684164
Gyk	CG2017	-0.9080567079562771
Tudor-SN	CG2017	-0.8810755031544474
mRpL17	CG2017	-0.8310558428825758
Ptpmeg	CG2017	0.9236530636106969
Myo61F	CG2017	-0.884683945563015
mtacp1	CG2017	-0.9550328052914664
l(3)02640	CG2017	-0.8829712577652808
CG7967	CG2017	0.9593757996066374
CG7995	CG2017	-0.8288085074294919
mRpL46	CG2017	-0.9154611960454091
CG32302	CG2017	0.9661530138121686
CG8993	CG2017	-0.8946830060322235
mRpS35	CG2017	-0.9233306023927239
scramb2	CG2017	0.9255909676532921
CG32278	CG2017	-0.8369671998537455
RpL28	CG2017	-0.87942516052542
kst	CG2017	-0.8611449393239513
Scsalpha	CG2017	-0.885881515883457
mRpS6	CG2017	-0.9130119721618674
CG7465	CG2017	-0.8758233698796642
CG4603	CG2017	0.9225501102703684
CG4618	CG2017	0.9590899327176454
CG4769	CG2017	-0.9288562429466557
ImpL3	CG2017	-0.9183578487158579
Dbi	CG2017	-0.9208873859289844
mRpL50	CG2017	-0.8722808110576222
CG8602	CG2017	0.9281236011589957
pst	CG2017	-0.9212708866775583
sec63	CG2017	-0.829215388839876
CG7492	CG2017	0.9218185586930862
RNaseX25	CG2017	0.9439986415659902
CG8209	CG2017	0.9193345381998478
CG7927	CG2017	0.9259326172514014
mRpL36	CG2017	-0.8970926001652881
Idh	CG2017	-0.8713529324738751
CG6673	CG2017	-0.9758489919473633
CG6638	CG2017	-0.9642877700616893
CG5989	CG2017	-0.9051654620216466
GNBP3	CG2017	0.9501375823951768
mRpL12	CG2017	-0.8699835732430485
Srp68	CG2017	-0.831549403832918
UGP	CG2017	-0.8932572159438461
aay	CG2017	-0.9612603791355557
CG8336	CG2017	0.9440722156600103
vsg	CG2017	0.9748516051560514
nudE	CG2017	0.944176945443606
CG6463	CG2017	-0.9459526384145781
CG7638	CG2017	-0.8982340560769393
mRpL2	CG2017	-0.9026003343356985
CG6199	CG2017	-0.8306879198944241
CG7394	CG2017	-0.9118735529722163
CG6084	CG2017	-0.9461810447866396
CG5946	CG2017	-0.8969488499136278
l(3)neo18	CG2017	-0.9833211341327511
RhoGAP68F	CG2017	0.9611028259713805
CG4300	CG2017	-0.8196115964513726
eIF-2beta	CG2017	-0.8309998032613664
CG34242	CG2017	-0.9171642606878916
mRpL20	CG2017	-0.9152948335287702
RpS12	CG2017	-0.8148800140787562
endos	CG2017	0.9488511066721741
Mpcp	CG2017	-0.8754293386970301
mRpL39	CG2017	-0.8749432136171479
CG6878	CG2017	-0.8553647155876591
CG7272	CG2017	-0.841382445727572
CG7945	CG2017	0.9237517378801481
mRpS31	CG2017	-0.9165521987266569
mRpS34	CG2017	-0.8609732383894657
TMS1	CG2017	0.9570021936848014
Smn	CG2017	0.9598880404201994
CG4169	CG2017	-0.9346434177476214
Syx8	CG2017	0.9710369190924634
Su(P)	CG2017	-0.8905139514928242
CG9705	CG2017	0.9485826878113514
CG9706	CG2017	-0.9018319594111363
Nc73EF	CG2017	-0.9330995735067309
CG6512	CG2017	-0.917196018321265
CG7630	CG2017	-0.8767755687898117
CG7603	CG2017	-0.9048999792301824
CG7580	CG2017	-0.8550658676068946
CG34250	CG2017	0.9603738816419227
CG5567	CG2017	-0.9340393025980075
CG7430	CG2017	-0.9177839335865353
mRpS26	CG2017	-0.8377069226520055
CG3902	CG2017	-0.8486946276180602
CG9629	CG2017	-0.8709047564334038
Papss	CG2017	-0.8658513374146775
CG7433	CG2017	-0.960299414577297
Tom20	CG2017	-0.8286959217989207
CG7298	CG2017	-0.8400047247366497
CG6597	CG2017	0.9386369989086307
Las	CG2017	-0.8356197443404899
mRpL15	CG2017	-0.911758161805631
CG6020	CG2017	-0.9363666984365471
CG32425	CG2017	-0.8465490812416713
CG4042	CG2017	-0.9161411650149541
CG4289	CG2017	-0.8847868762068851
CG4365	CG2017	-0.9396348503928985
Pka-R1	CG2017	-0.834917793031158
CG7324	CG2017	0.930859125246364
Syx7	CG2017	0.9417098260869353
Hr78	CG2017	0.9246932197480382
CG7611	CG2017	0.9232510127685921
CG7181	CG2017	-0.83438187075601
CG7172	CG2017	-0.9527197695901538
RpLP0	CG2017	-0.8407149425352003
CG33169	CG2017	-0.8327251181614062
CG32230	CG2017	-0.8157806277524837
MP1	CG2017	0.9799311636786938
MED31	CG2017	0.958873828495227
mRpL44	CG2017	-0.9232030952050212
Pcmt	CG2017	0.9298413792078452
Vha26	CG2017	-0.8922807431531931
CG31548	CG2017	-0.9411416090207549
CG31496	CG2017	0.9758790543914116
mRpS9	CG2017	-0.9410571617066332
CG2846	CG2017	-0.9669652278691934
mRpL1	CG2017	-0.9145349549322832
CG9603	CG2017	-0.9875470999601013
mRpS18A	CG2017	-0.8758768917033994
CG8036	CG2017	-0.91889460435342
mRpL19	CG2017	-0.8591724662340039
D1	CG2017	0.9307150006160035
CG8444	CG2017	-0.8413317915762921
RpL34b	CG2017	-0.860596693957668
CG8132	CG2017	-0.8238085595145901
ps	CG2017	-0.8302102658520163
Rlc1	CG2017	-0.9206103069834404
Fst	CG2017	-0.8298988564549918
alphaTub85E	CG2017	-0.8222403215565876
CG8417	CG2017	-0.8426050102307674
SelR	CG2017	-0.9204439571243811
CG6693	CG2017	0.9362591906804129
CG5214	CG2017	-0.8766265617634507
mRpL40	CG2017	-0.9054344420584608
CG6782	CG2017	-0.9313653401432888
CoVa	CG2017	-0.9762049260404021
CG6950	CG2017	-0.9552053026071113
CG5641	CG2017	0.9483068079391432
Past1	CG2017	-0.8816947840591783
Men	CG2017	-0.9553259116843519
granny-smith	CG2017	0.9375440005824969
CG32473	CG2017	-0.934959545570684
CG8790	CG2017	-0.8861813877726963
mRpS21	CG2017	-0.8515923084207697
CG9588	CG2017	0.9698158406195027
CG3321	CG2017	-0.9321933579735501
mRpL11	CG2017	-0.8353840168425263
Cys	CG2017	-0.9029083563958407
His4r	CG2017	0.9499355968633477
CG3731	CG2017	-0.9362562226118567
CG6904	CG2017	-0.9300910419648669
CG4210	CG2017	-0.8706417159259008
mRpS10	CG2017	-0.8198639158563231
Oscp	CG2017	-0.9435393436703323
mRpL9	CG2017	-0.8733123508994898
CG5044	CG2017	-0.9019118455756322
ND23	CG2017	-0.9395883034240897
CG31150	CG2017	-0.8232515639573833
glob1	CG2017	-0.8480154229606545
blp	CG2017	-0.9154132132377039
CG5903	CG2017	-0.9258995066298346
mRpS11	CG2017	-0.9156937575295331
CG5840	CG2017	0.9645556970656206
Prx5037	CG2017	-0.96005615803846
CG7523	CG2017	0.9530905887195033
CG7998	CG2017	-0.9202822215272597
Vha100-2	CG2017	-0.8372513805823855
Gos28	CG2017	0.9293186159947939
CG31229	CG2017	-0.8220413220853494
P5cr	CG2017	-0.8745979272343278
CG6195	CG2017	-0.8562558989129865
CG4572	CG2017	0.9350538076476548
CG4686	CG2017	0.9431319963389293
Stat92E	CG2017	0.9581095883710607
Srp72	CG2017	-0.8258644187077668
RpS20	CG2017	-0.8625080128483548
Mvl	CG2017	0.9382770698755971
CG3337	CG2017	-0.8980770838356078
CG3308	CG2017	0.9470250353088981
CG31198	CG2017	-0.8465929488711955
CG6439	CG2017	-0.9152486508188771
CG6455	CG2017	-0.9561530382814348
CG6028	CG2017	-0.9146008199318648
Cchl	CG2017	-0.8317657707803445
ND42	CG2017	-0.9634806035326743
PyK	CG2017	-0.8204958852678037
CG7054	CG2017	-0.9678203464180988
mRpL45	CG2017	-0.8755650502424759
sec13	CG2017	-0.9198532239370246
Gdh	CG2017	-0.9220975376399967
