gene	bait	correlation
NP_572286	NP_001163784	-0.9993324512454842
NP_573175	NP_001163784	0.9945885797358834
NP_610610	NP_001163784	0.9996868111348117
NP_649560	NP_001163784	-0.9975087165582059
NP_730060	NP_001163784	-0.9995817228645218
NP_651782	NP_001163784	0.9969440199571631
NP_001260218	NP_001163784	0.9933517323485705
NP_524116	NP_001163784	0.9991255480422992
NP_725401	NP_001163784	0.9931925876391544
NP_609209	NP_001163784	-0.9999925821782056
NP_609351	NP_001163784	0.9957035221782536
NP_525122	NP_001163784	-0.9990934598148258
NP_652001	NP_001163784	0.9965263348276846
NP_610503	NP_001163784	0.999865386939805
NP_725196	NP_001163784	-0.9997397769042359
NP_650776	NP_001163784	0.9956710750748465
NP_722687	NP_001163784	0.9975147420540966
NP_651682	NP_001163784	0.998935175911244
NP_648167	NP_001163784	-0.9979669376926739
NP_001260727	NP_001163784	0.9967303615561095
NP_723362	NP_001163784	0.9989585683976817
NP_648757	NP_001163784	0.9999851930864105
NP_001188689	NP_001163784	-0.9906093154053887
NP_609222	NP_001163784	0.9995503554931702
NP_611355	NP_001163784	0.9916964918681423
NP_725476	NP_001163784	-0.9970960963823955
NP_001285352	NP_001163784	0.9933703038330951
NP_477392	NP_001163784	0.9997917814602697
NP_651971	NP_001163784	0.9992908245837472
NP_477135	NP_001163784	0.9954620231509113
NP_476573	NP_001163784	-0.9998361463295257
NP_649209	NP_001163784	0.9992255990420607
NP_609364	NP_001163784	-0.9964775058304204
NP_001285096	NP_001163784	-0.9998911036865039
NP_001189044	NP_001163784	0.9967630440535139
NP_001286731	NP_001163784	0.996772632896643
NP_610057	NP_001163784	0.9996477904121291
NP_001284769	NP_001163784	-0.9999615717799151
NP_611503	NP_001163784	-0.9939938067726921
NP_001285202	NP_001163784	0.9995817506734022
NP_608740	NP_001163784	0.9999999498083788
NP_572738	NP_001163784	0.9987637654198553
NP_723086	NP_001163784	0.9999372580615226
NP_730662	NP_001163784	0.9994965335008452
NP_651703	NP_001163784	0.9963177587930873
NP_611833	NP_001163784	0.9993804871770756
NP_732020	NP_001163784	0.9963207468278706
NP_001260414	NP_001163784	0.9998467879179452
NP_001259053	NP_001163784	0.9946025415092719
NP_611297	NP_001163784	0.9920167771693446
NP_001260836	NP_001163784	0.9941836488261134
NP_524396	NP_001163784	0.9962768570041917
NP_572402	NP_001163784	-0.9946210756163995
NP_524111	NP_001163784	0.9997924020578124
NP_001189228	NP_001163784	-0.9947641598337111
NP_649950	NP_001163784	0.9997332419858846
NP_001262072	NP_001163784	0.9934361718047017
NP_650780	NP_001163784	0.9970916865413638
NP_725535	NP_001163784	-0.998823100265231
NP_649139	NP_001163784	0.9994318466309856
NP_524318	NP_001163784	0.99979022694217
NP_569870	NP_001163784	0.9994522909417207
NP_001285446	NP_001163784	0.9967151054197297
NP_511094	NP_001163784	0.9982037230999311
NP_001260173	NP_001163784	-0.9922930417447472
NP_647809	NP_001163784	-0.9998696923553917
NP_001259172	NP_001163784	-0.9965817396080944
NP_001286941	NP_001163784	0.9999895775762813
NP_610929	NP_001163784	-0.9895264872689363
NP_726372	NP_001163784	0.9991853995879443
NP_523440	NP_001163784	0.9997829917978897
NP_001286771	NP_001163784	-0.9963105325371305
NP_001246759	NP_001163784	0.9987714546182421
NP_609936	NP_001163784	0.9989021915102778
NP_001285193	NP_001163784	0.9966741230567414
NP_611074	NP_001163784	0.999762968695481
NP_001286363	NP_001163784	-0.9960247860013565
S58064	NP_001163784	-0.9894591173221063
NP_001261609	NP_001163784	-0.9999614279772776
NP_001260332	NP_001163784	0.9914395827365159
NP_610273	NP_001163784	-0.9957036255930768
NP_001259663	NP_001163784	-0.9936618210969094
NP_001261111	NP_001163784	0.9943865969856135
NP_609787	NP_001163784	-0.9999270550587152
NP_649588	NP_001163784	0.9954736578575478
NP_609404	NP_001163784	-0.9975611634580636
NP_647727	NP_001163784	-0.9960942059754029
NP_651237	NP_001163784	0.9977067543886504
NP_732486	NP_001163784	0.9998511876572289
NP_572448	NP_001163784	0.9940134822308232
NP_001262561	NP_001163784	0.9950628095582008
NP_523444	NP_001163784	0.9930519794820893
NP_001263093	NP_001163784	-0.9999903445296153
NP_001260878	NP_001163784	0.9970059135955947
NP_524812	NP_001163784	0.9999649915200939
NP_649768	NP_001163784	-0.9999000138778746
NP_001260335	NP_001163784	0.9997325686742321
NP_610229	NP_001163784	-0.9994675251327146
NP_001287520	NP_001163784	-0.9983892545196842
NP_648992	NP_001163784	-0.9926400593827865
NP_001285813	NP_001163784	0.9998414939682434
NP_610676	NP_001163784	0.9972154576056577
NP_001285316	NP_001163784	0.9953308392542491
NP_652072	NP_001163784	0.9999493535805104
NP_572573	NP_001163784	-0.9991705476233217
NP_476954	NP_001163784	0.9955128246492149
NP_649160	NP_001163784	0.9994579479433223
NP_476816	NP_001163784	0.9924703812478152
NP_610169	NP_001163784	-0.9913267145825256
NP_477224	NP_001163784	0.9997697974106979
NP_523671	NP_001163784	0.9994719380400533
NP_573098	NP_001163784	0.9987972382973141
NP_610677	NP_001163784	-0.9998028971142975
NP_723568	NP_001163784	-0.9946384056181977
NP_573334	NP_001163784	0.9908954123888161
NP_649889	NP_609993	-0.9943370480410747
NP_651223	NP_609993	-0.9998639185066011
NP_659573	NP_609993	0.9969467193748377
NP_651887	NP_609993	-0.9999708232670648
NP_611162	NP_609993	-0.995052922614125
O77438	NP_609993	-0.9975704162562221
NP_650693	NP_609993	0.9914168105365803
NP_611955	NP_609993	0.9949205779733299
NP_651400	NP_609993	-0.9999874402903732
NP_611356	NP_609993	-0.9999600757550795
NP_650528	NP_609993	-0.9946733195440447
NP_651885	NP_609993	-0.9998678554039988
NP_724095	NP_609993	0.9993820614877504
NP_651717	NP_609993	-0.9999997683001686
NP_788518	NP_609993	0.9992066940613599
NP_730427	NP_609993	0.9952889128322074
NP_724277	NP_609993	-0.9975411159059642
NP_610545	NP_609993	-0.996170298490353
NP_612093	NP_609993	-0.9924205054142095
NP_652607	NP_609993	-0.9999797434381263
NP_648904	NP_609993	-0.9945822045932127
NP_611535	NP_609993	0.9979723332334164
NP_728686	NP_609993	-0.9969347580920342
NP_610795	NP_609993	-0.9956747313459683
NP_651781	NP_609993	0.999144378742647
NP_732263	NP_609993	-0.9962085404152267
NP_730941	NP_609993	0.9915446007932657
NP_788284	NP_609993	-0.9996319790126745
NP_996171	NP_609993	-0.996897013092534
NP_611390	NP_609993	-0.9994734216533607
NP_649557	NP_609993	-0.9967026059317945
NP_728468	NP_609993	-0.9913400508417405
NP_731872	NP_609993	0.9998920957886758
NP_611166	NP_609993	0.9949149080759288
NP_788548	NP_609993	-0.9903599052900722
NP_649552	NP_609993	-0.9998472590771736
NP_610946	NP_609993	0.9999999020594684
NP_610024	NP_609993	-0.990598021179775
NP_788728	NP_609993	0.9989553565419964
NP_611862	NP_609993	0.99839876006181
NP_647972	NP_609993	0.9993177621915366
NP_729798	NP_609993	0.9978861340935256
NP_610797	NP_609993	-0.9982704852274211
NP_726111	NP_609993	0.9949465485929765
NP_611400	NP_609993	0.9999998750376716
NP_610398	NP_609993	0.9983945182711922
NP_651351	NP_609993	-0.9901664552528636
NP_647670	NP_609993	-0.9969151590175772
QGU34111	NP_609993	0.9998664746784582
NP_649252	NP_609993	-0.9994544085806397
NP_724783	NP_609993	0.9982855154586805
NP_651196	NP_609993	-0.9999964413978895
NP_610617	NP_609993	0.9972403722321017
ABE69190	AAN71363	0.9979043301765359
NP_610475	AAN71363	-0.992349563146547
NP_001188848	AAN71363	0.9999065848350315
BAF96746	AAN71363	-0.999333644335303
NP_001245759	AAN71363	0.9970138502009023
NP_001261465	AAN71363	-0.9930012271305805
NP_733407	AAN71363	-0.9999714661148859
NP_001163400	AAN71363	-0.9998734875536985
NP_001027578	AAN71363	-0.9994628388555793
NP_611049	AAN71363	0.9996947375328439
NP_651668	AAN71363	-0.9903512465918098
NP_001189224	AAN71363	0.9997388714632753
NP_652007	AAN71363	-0.9991586587321487
NP_523770	AAN71363	0.9997169003783192
NP_536791	AAN71363	-0.9912325958256457
CAA41556	AAN71363	-0.9991253268383798
NP_648749	AAN71363	0.9963603460119577
NP_001162642	AAN71363	-0.9995233269899874
NP_001189184	AAN71363	0.9949561586627368
NP_001285218	AAN71363	-0.9999948951294545
NP_001247006	AAN71363	-0.9997344539957838
CAL26517	AAN71363	-0.9994279895440925
NP_788357	AAN71363	0.9915059021713273
NP_477481	AAN71363	-0.999381936537064
NP_001285492	AAN71363	-0.9989632950298182
NP_001260832	AAN71363	-0.9968911611553513
NP_573360	AAN71363	-0.9990064708525765
NP_001284993	AAN71363	-0.9948058218488197
NP_572438	AAN71363	-0.9897076548979682
NP_001286846	AAN71363	-0.9912767160412695
NP_523898	AAN71363	-0.9913387594896135
NP_523620	AAN71363	-0.9996855503748958
ACU45752	AAN71363	-0.9965236618110774
NP_001259362	AAN71363	0.9997795703803234
NP_728876	AAN71363	0.9946746670151356
NP_001245748	AAN71363	-0.9968871617819934
NP_001097372	AAN71363	-0.9958744393959704
NP_001287306	AAN71363	-0.9944848424044913
NP_477420	AAN71363	-0.9987246131694852
NP_725809	AAN71363	-0.9983644931894202
NP_650948	AAN71363	-0.9998940786930858
NP_648586	AAN71363	0.9938410815403577
CAA71871	AAN71363	0.997661835352393
NP_001097041	AAN71363	-0.9946727873727659
NP_001286906	AAN71363	-0.9936855414672233
NP_525117	AAN71363	-0.9977480442755672
AAO39559	AAN71363	-0.9991385587974365
NP_001334704	AAN71363	0.99786467902225
NP_725445	AAN71363	-0.9984808660124459
NP_649438	AAN71363	-0.9998052581744303
NP_610055	AAN71363	-0.9914392921403707
NP_511145	AAN71363	-0.9973652254815687
NP_610087	AAN71363	-0.9997624651199808
NP_001188912	AAN71363	0.9999861304179417
NP_001014572	AAN71363	-0.9933519742403497
NP_001285267	AAN71363	0.9999965734424385
NP_723072	AAN71363	-0.9944848424044914
ADX35949	AAN71363	-0.9958663305293816
NP_649347	AAN71363	0.9913302928286691
NP_610746	AAN71363	0.9999914011007243
ACX85645	AAN71363	-0.9916531837414204
NP_723879	AAN71363	0.9995210326864583
ACN62430	AAN71363	0.991279577097911
NP_001015405	AAN71363	-0.9949405521243947
NP_651728	AAN71363	-0.9929687518946122
NP_001259534	AAN71363	-0.9929473857389406
NP_001137830	AAN71363	0.9998006327571941
NP_001027446	AAN71363	0.9965560220344386
NP_650825	AAN71363	-0.9908078124776295
NP_001260251	AAN71363	0.9976292858018316
NP_001162648	AAN71363	0.9972834682430195
NP_523705	AAN71363	0.9927798401362571
ADN05224	AAN71363	0.9974690381769585
NP_001260486	AAN71363	0.9974979208771358
NP_608811	AAN71363	0.9995021101785171
NP_609293	AAN71363	-0.9935589072919353
NP_001189303	AAN71363	0.9975588084413526
NP_001262191	AAN71363	0.9975859374328054
NP_477065	AAN71363	-0.9991337496990303
NP_570088	AAN71363	-0.9921458559950638
NP_524106	AAN71363	0.9976799854336319
NP_649197	AAN71363	0.9954918515344798
NP_001162705	AAN71363	0.9999293869747012
NP_001260689	AAN71363	0.9997202221081732
NP_001260732	AAN71363	0.9914852105252402
NP_001162966	AAN71363	0.999912280791096
NP_524190	AAN71363	0.9994740789390277
NP_001259489	AAN71363	-0.9941672016122017
ACO72861	AAN71363	-0.9997417330110564
NP_647950	AAN71363	0.9998399956097935
NP_612046	AAN71363	0.9943247015730418
NP_609898	AAN71363	-0.9975042619532188
ADX35898	AAN71363	-0.9949413325929684
AGJ89710	AAN71363	-0.9992940698329058
NP_001284805	AAN71363	-0.9964940778669159
NP_648536	AAN71363	0.9947690406353117
NP_609889	AAN71363	-0.9998485587292805
NP_001262202	AAN71363	-0.996397249880329
NP_001245533	AAN71363	0.9983348553920435
ACI96466	AAN71363	-0.999794831240194
NP_001097568	AAN71363	-0.9954977420228077
NP_649866	AAN71363	0.9996666685395705
NP_001286255	AAN71363	0.9999790068803242
NP_001303484	AAN71363	-0.9999779232790155
NP_001246931	AAN71363	-0.9981458490753365
NP_648230	AAN71363	0.9958533079791911
NP_001260601	AAN71363	0.9988344214269979
NP_609239	AAN71363	-0.9969583699091806
NP_001261196	AAN71363	-0.9991965255224783
NP_609934	AAN71363	-0.9913004885508314
NP_650954	AAN71363	0.9997811982404581
NP_001286628	AAN71363	-0.998618813277227
NP_001097639	AAN71363	0.9988205734659347
NP_610264	AAN71363	-0.9980082047514479
NP_731649	AAN71363	0.9971817968183775
NP_001260437	AAN71363	-0.9982457043423502
CAB64936	AAN71363	-0.9935333110339624
NP_725564	AAN71363	-0.9990326472825571
NP_727512	AAN71363	-0.9999932365745885
NP_651335	AAN71363	-0.9927187861344154
NP_651621	AAN71363	-0.9918610722835374
ACL68756	AAN71363	-0.991766765469218
NP_001189122	AAN71363	0.9939208879490095
NP_001247111	AAN71363	-0.9935633194348342
NP_001188586	AAN71363	0.9999602741058438
NP_001287349	AAN71363	-0.9946178598097534
NP_730982	AAN71363	-0.9993326711211449
NP_572311	AAN71363	0.9911443388606797
NP_572337	AAN71363	0.9953542096887095
NP_001285679	AAN71363	-0.9990242437641783
AAY27479	AAN71363	-0.9942142043537823
NP_610460	AAN71363	0.9947649258486493
NP_524902	AAN71363	-0.9951482787919171
NP_651857	AAN71363	-0.9905162321320095
NP_995745	AAN71363	-0.9963437992944926
NP_001286617	AAN71363	-0.9978407541990084
NP_001287369	AAN71363	-0.9909066324797443
NP_650367	AAN71363	0.9999843934563725
NP_001261143	AAN71363	-0.9920113337248989
NP_001259135	AAN71363	0.9992845538574531
NP_001036624	AAN71363	-0.9974845326254967
NP_001286525	AAN71363	-0.9982152031199492
NP_651411	AAN71363	-0.9928130969787775
NP_650582	AAN71363	-0.9985816183068327
NP_648021	AAN71363	-0.9944848424044914
NP_569851	AAN71363	0.9986229786915407
NP_724597	AAN71363	0.999990408782288
NP_611273	NP_609202	-0.9962016230204493
NP_996026	NP_609202	-0.9911726742603704
NP_724594	NP_609202	0.9993520418903039
NP_650648	NP_609202	0.9920722443681814
NP_609537	NP_609202	0.9981566443449851
NP_610431	NP_609202	0.9982109553244732
NP_651094	NP_609202	0.9996943440794073
NP_727980	NP_609202	-0.9943866121125718
NP_611832	NP_609202	-0.999965629857725
NP_995691	NP_609202	-0.9935782698375263
NP_610504	NP_609202	0.9994695070423154
NP_649069	NP_609202	-0.9992614316931296
NP_651356	NP_609202	0.9973232285430345
NP_650724	NP_609202	0.9947084063574778
NP_650428	NP_609202	-0.997625033536976
NP_611091	NP_609202	-0.9916204989253491
NP_726351	NP_609202	-0.999988465636977
NP_609299	NP_609202	0.9998682778303442
NP_728162	NP_609202	0.999589010978569
NP_729220	NP_609202	0.999990449442714
NP_610953	NP_609202	-0.9982565703403864
NP_725103	NP_609202	-0.9998668429464768
NP_611306	NP_609202	0.9999964325802012
NP_651340	NP_609202	-0.9991174708362882
NP_650918	NP_609202	-0.9975412157006436
NP_611608	NP_609202	0.9999975163492759
NP_610418	NP_609202	-0.9991879067778069
NP_651135	NP_609202	0.9953453605475936
NP_651582	NP_609202	-0.9945128267350486
NP_650503	NP_609202	0.9990844641280042
NP_648621	NP_609202	-0.9926286559763617
NP_651763	NP_609202	-0.9981436196200666
NP_649337	NP_609202	0.99663677183564
NP_648584	NP_609202	-0.9941757098837174
NP_651390	NP_609202	0.9923041040557042
NP_609489	NP_609202	0.9999134748365355
NP_610239	NP_609202	0.9927045923111775
NP_648622	NP_609202	0.9950422644587149
NP_612040	NP_609202	-0.9951437777348455
NP_610921	NP_609202	0.9981738040720237
NP_724290	NP_609202	0.9925516907975391
NP_609836	NP_609202	0.9992443888958228
NP_651883	NP_609202	-0.9998977971070631
NP_648570	NP_609202	0.9949354263081422
NP_651715	NP_609202	0.9974500567904461
NP_651397	NP_609202	0.998112455993052
NP_609318	NP_609202	0.9976599977077187
NP_610547	NP_609202	0.9975540662342088
NP_724333	NP_609202	0.9934565218602671
NP_649695	NP_609202	0.9999716450647168
NP_730934	NP_609202	0.9950160003401431
NP_610313	NP_609202	0.997677482320588
NP_729457	NP_609202	-0.9969788891581748
NP_730672	NP_609202	0.9998803185439615
NP_650498	NP_609202	-0.9957004058729332
NP_723378	NP_609202	0.9991532592528547
NP_729617	NP_609202	0.9998261220519055
NP_649940	NP_609202	-0.9957302027623064
NP_611846	NP_609202	-0.9998265646641614
NP_648968	NP_609202	-0.9999378988779536
NP_651198	NP_609202	0.9956158411308753
NP_609203	NP_609202	0.9994714185489052
NP_996022	NP_609202	0.9956606337082833
NP_731510	NP_609202	0.9952323724185216
NP_610929	NP_609202	-0.9931895610080558
NP_651851	NP_609202	-0.9983985796927196
S58064	NP_609202	-0.9932437424513239
NP_611065	NP_609202	-0.990152442751873
NP_610343	NP_609202	-0.9987758336959268
NP_649759	NP_609202	-0.9993816598676141
NP_647830	NP_609202	0.9960359171741893
NP_648992	NP_609202	-0.9901835546227633
NP_649585	NP_609202	0.9973037458353586
NP_731132	NP_609202	-0.9948276841873847
NP_650662	NP_609202	0.9977340552259877
NP_610169	NP_609202	-0.9915838414386184
NP_647804	NP_609202	0.9999286477675488
NP_731331	NP_609202	0.9971822864118522
NP_648486	NP_609202	0.9988540819525717
